[info]
title=Caution: Leaky Roof
par=6
hint=Get Junkbot to the center of the room. Then build a shield like the one on the left over the right pipes.


[background]
backdrop=bkg5
decals=360;244;sign_acid,118;240;word_danger,431;243;word_danger
decals=45;241;sign_acid,241;32;arrowl,294;32;arrowr,280;224;computer2dial
decals=247;224;computer_matrix


[playfield]
size=35,22
spacing=15,18
scale=1


[partslist]
types=BLOCK01,BLOCK02,BRICK_04,BRICK_02,BRICK_03,BRICK_01,HAZ_SLICKPIPE
types=flag,BRICK_08,MINIFIG,haz_walker
colors=GRAY,blue,green
parts=1;17;3;1;0;0;0,32;17;3;1;0;0;0,34;18;4;1;0;0;0,32;18;4;1;0;0;0
parts=33;19;4;1;0;0;0,34;20;4;1;0;0;0,32;20;4;1;0;0;0,33;21;4;1;0;0;0
parts=32;22;3;1;0;0;0,28;22;3;1;0;0;0,24;22;3;1;0;0;0,1;22;3;1;0;0;0
parts=5;22;3;1;0;0;0,9;22;3;1;0;0;0,13;22;3;1;0;0;0,20;22;3;1;0;0;0
parts=17;22;5;1;0;0;0,1;18;4;1;0;0;0,3;18;4;1;0;0;0,2;19;4;1;0;0;0
parts=1;20;4;1;0;0;0,3;20;4;1;0;0;0,2;21;4;1;0;0;0,1;21;6;1;0;0;0
parts=1;19;6;1;0;0;0,4;19;6;1;0;0;0,4;21;6;1;0;0;0,32;19;6;1;0;0;0
parts=35;19;6;1;0;0;0,35;21;6;1;0;0;0,32;21;6;1;0;0;0,22;17;3;1;0;0;0
parts=11;17;3;1;0;0;0,15;17;4;1;0;0;0,20;17;4;1;0;0;0,17;17;5;1;0;0;0
parts=11;18;5;1;0;0;0,14;18;5;1;0;0;0,23;18;5;1;0;0;0,20;18;5;1;0;0;0
parts=17;18;5;1;0;0;0,11;19;3;1;0;0;0,22;19;3;1;0;0;0,15;19;4;1;0;0;0
parts=20;19;4;1;0;0;0,17;19;5;1;0;0;0,17;20;5;1;0;0;0,17;21;5;1;0;0;0
parts=11;20;5;1;0;0;0,14;20;5;1;0;0;0,20;20;5;1;0;0;0,23;20;5;1;0;0;0
parts=11;21;3;1;0;0;0,22;21;3;1;0;0;0,15;21;4;1;0;0;0,20;21;4;1;0;0;0
parts=7;5;7;1;DRY;1;0,28;5;7;1;DRY;1;0,33;16;8;2;0;0;0,30;5;7;2;DRY;1;0
parts=26;5;7;2;DRY;1;0,5;5;7;2;DRY;1;0,9;5;7;2;DRY;1;0,1;3;9;1;0;0;0
parts=28;3;9;1;0;0;0,9;3;9;1;0;0;0,20;3;9;1;0;0;0,17;3;5;1;0;0;0
parts=5;21;5;2;0;0;0,8;21;5;2;0;0;0,26;21;5;2;0;0;0,29;21;5;2;0;0;0
parts=5;20;4;2;0;0;0,7;20;4;2;0;0;0,9;20;4;2;0;0;0,5;19;5;2;0;0;0
parts=8;19;5;2;0;0;0,26;20;4;2;0;0;0,28;20;4;2;0;0;0,30;20;4;2;0;0;0
parts=26;19;5;2;0;0;0,29;19;5;2;0;0;0,1;16;10;2;WALK_R;1;0,29;2;11;1;walk_l;1;0
parts=3;4;4;3;0;0;0,3;5;4;3;0;0;0,3;6;4;3;0;0;0,3;7;9;3;0;0;0




