[info]
title=Terrarium 
par=10
hint=Try building one brick at a time. Build out from the center column as well as from both sides.


[background]
backdrop=bkg1
decals=176;299;window,32;72;fusebox_pipes_l,482;264;fusebox_pipes_r


[playfield]
size=35,22
spacing=15,18
scale=1


[partslist]
types=BLOCK01,BLOCK02,BRICK_01,BRICK_02,BRICK_08,BRICK_06,BRICK_03
types=BRICK_04,MINIFIG,flag
colors=GRAY,blue,YELLOW,green
parts=18;22;3;1;0;0;,18;21;3;1;0;0;,18;19;3;1;0;0;,18;20;3;1;0;0;
parts=18;18;3;1;0;0;,18;17;3;1;0;0;,18;16;3;1;0;0;,18;15;3;1;0;0;
parts=18;14;3;1;0;0;,18;13;3;1;0;0;,18;11;3;1;0;0;,18;12;3;1;0;0;
parts=18;10;3;1;0;0;,1;9;4;1;0;0;,1;10;4;1;0;0;,1;11;4;1;0;0;
parts=1;12;4;1;0;0;,1;13;4;1;0;0;,1;14;4;1;0;0;,1;15;4;1;0;0;
parts=1;16;4;1;0;0;,1;17;4;1;0;0;,1;18;4;1;0;0;,1;19;4;1;0;0;
parts=1;20;4;1;0;0;,1;21;4;1;0;0;,34;9;4;1;0;0;,34;10;4;1;0;0;
parts=34;11;4;1;0;0;,34;12;4;1;0;0;,34;13;4;1;0;0;,34;14;4;1;0;0;
parts=34;15;4;1;0;0;,34;16;4;1;0;0;,34;17;4;1;0;0;,34;18;4;1;0;0;
parts=34;19;4;1;0;0;,34;21;4;1;0;0;,34;20;4;1;0;0;,19;18;4;3;0;0;
parts=18;9;3;1;0;0;,10;22;5;1;0;0;,4;22;6;1;0;0;,1;22;7;1;0;0;
parts=33;22;7;1;0;0;,19;22;5;1;0;0;,27;22;6;1;0;0;,19;19;7;3;0;0;
parts=19;20;8;3;0;0;,19;21;6;3;0;0;,16;18;4;3;0;0;,15;19;7;3;0;0;
parts=14;20;8;3;0;0;,12;21;6;3;0;0;,18;8;3;1;0;0;,34;6;9;1;walk_l;1;
parts=33;7;7;1;0;0;,1;6;10;2;0;0;,1;7;7;1;0;0;,1;8;4;1;0;0;,34;8;4;1;0;0;
parts=3;21;8;3;0;0;0,7;21;4;3;0;0;0,9;21;7;3;0;0;0,30;21;8;3;0;0;0
parts=28;21;4;3;0;0;0,25;21;7;3;0;0;0,3;20;7;3;0;0;,31;20;7;3;0;0;
parts=3;19;4;3;0;0;,32;19;4;3;0;0;,8;20;3;4;0;0;0,7;19;4;4;0;0;0
parts=7;18;3;4;0;0;0,6;17;7;4;0;0;0,6;16;3;4;0;0;0,8;16;3;4;0;0;0
parts=24;20;3;4;0;0;0,24;19;3;4;0;0;0,24;18;4;4;0;0;0,24;17;3;4;0;0;0
parts=23;16;4;4;0;0;0,23;15;3;4;0;0;0,28;20;3;4;0;0;0,29;18;3;4;0;0;0
parts=28;17;4;4;0;0;0,28;16;3;4;0;0;0,28;19;4;4;0;0;0




