[info]
title=The Secret Laboratory
par=15
hint=Starting with the head, break the monster down. Build a bridge that goes over the grey bricks above the eyebot.


[background]
backdrop=bkg5
decals=120;355;sign_voltage,128;382;safetystrip_horiz,187;382;safetystrip_horiz
decals=246;382;safetystrip_horiz,276;349;window,305;382;safetystrip_horiz
decals=364;382;safetystrip_horiz,423;382;safetystrip_horiz,150;355;sign_skull
decals=134;326;sign_keepout,403;364;terminal_chart


[playfield]
size=35,22
spacing=15,18
scale=1


[partslist]
types=BLOCK01,BLOCK02,BRICK_08,BRICK_03,BRICK_01,MINIFIG,BRICK_02
types=flag,BRICK_04,BRICK_06,HAZ_FLOAT
colors=GRAY,blue,green,red
parts=28;22;3;1;0;0;0,1;22;3;1;0;0;0,20;22;3;1;0;0;0,9;22;3;1;0;0;0
parts=17;22;4;1;0;0;0,6;21;5;1;0;0;0,5;20;5;1;0;0;0,4;19;5;1;0;0;0
parts=1;18;4;1;0;0;0,30;21;5;1;0;0;0,31;20;5;1;0;0;0,32;19;5;1;0;0;0
parts=33;18;4;1;0;0;0,2;17;6;1;WALK_R;1;0,21;18;4;3;0;0;0,21;17;4;3;0;0;0
parts=21;16;4;3;0;0;0,21;15;4;3;0;0;0,19;5;3;2;0;0;0,17;3;4;3;0;0;0
parts=25;4;4;3;0;0;0,27;5;4;3;0;0;0,28;4;4;3;0;0;0,30;5;4;3;0;0;0
parts=29;6;4;3;0;0;0,29;7;4;3;0;0;0,29;8;4;3;0;0;0,29;9;4;3;0;0;0
parts=29;10;4;3;0;0;0,29;11;4;3;0;0;0,28;12;7;3;0;0;0,31;12;7;3;0;0;0
parts=17;2;5;4;0;0;0,19;2;5;4;0;0;0,18;2;5;3;0;0;0,17;1;4;3;0;0;0
parts=19;4;7;2;0;0;0,34;17;8;3;0;0;0,17;4;7;2;0;0;0,11;5;3;2;0;0;0
parts=10;4;4;3;0;0;0,7;4;4;3;0;0;0,8;5;4;3;0;0;0,5;5;4;3;0;0;0
parts=6;6;4;3;0;0;0,6;7;4;3;0;0;0,6;8;4;3;0;0;0,6;9;4;3;0;0;0
parts=6;10;4;3;0;0;0,6;11;4;3;0;0;0,5;12;7;3;0;0;0,8;12;7;3;0;0;0
parts=14;15;4;3;0;0;0,14;16;4;3;0;0;0,14;17;4;3;0;0;0,14;18;4;3;0;0;0
parts=13;19;9;3;0;0;0,15;6;3;2;0;0;0,15;7;3;2;0;0;0,15;8;3;2;0;0;0
parts=15;9;3;2;0;0;0,15;10;3;2;0;0;0,15;11;3;2;0;0;0,13;14;10;2;0;0;0
parts=19;14;10;2;0;0;0,15;12;3;2;0;0;0,15;13;3;2;0;0;0,13;4;9;2;0;0;0
parts=21;4;9;2;0;0;0,21;19;9;3;0;0;0,12;21;7;3;0;0;0,15;21;7;3;0;0;0
parts=21;21;7;3;0;0;0,24;21;7;3;0;0;0,21;20;7;3;0;0;0,23;20;7;3;0;0;0
parts=15;20;7;3;0;0;0,13;20;7;3;0;0;0,27;20;11;1;inactive;1;0
parts=4;2;7;1;0;0;0,14;2;7;1;0;0;0,21;2;7;1;0;0;0,26;2;7;1;0;0;0
parts=9;2;7;1;0;0;0,31;2;7;1;0;0;0,26;9;7;1;0;0;0,33;9;7;1;0;0;0
parts=10;9;7;1;0;0;0,3;9;7;1;0;0;0,23;7;7;1;0;0;0,13;7;7;1;0;0;0
parts=6;14;7;1;0;0;0,30;14;7;1;0;0;0,10;14;7;1;0;0;0,26;14;7;1;0;0;0


