[info]
title=claustrophobia
par=6
hint=Keep the bricks you can't place elsewhere in your hand so Junkbot can walk through them.


[background]
backdrop=bkg3
decals=310;280;door,88;143;A1_vent
bgdecals=


[playfield]
size=35,22
spacing=15,18
scale=1


[partslist]
types=BLOCK01,BLOCK02,BRICK_08,BRICK_01,HAZ_SLICKTELEPORT,BRICK_04
types=flag,MINIFIG,BRICK_03
colors=GRAY,blue,green
parts=3;4;3;1;0;0;0,2;9;4;1;0;0;0,2;8;4;1;0;0;0,2;7;4;1;0;0;0
parts=2;6;4;1;0;0;0,2;5;4;1;0;0;0,2;4;4;1;0;0;0,10;5;4;1;0;0;0
parts=10;6;4;1;0;0;0,10;7;4;1;0;0;0,10;8;4;1;0;0;0,10;9;4;1;0;0;0
parts=10;10;4;1;0;0;0,6;10;5;1;on;1;tele1,2;10;6;1;0;0;0,6;5;6;2;0;0;0
parts=6;6;6;2;0;0;0,6;7;6;2;0;0;0,19;18;5;1;on;1;tele1,23;18;6;1;0;0;0
parts=18;18;4;1;0;0;0,18;17;4;1;0;0;0,18;16;4;1;0;0;0,18;15;4;1;0;0;0
parts=18;14;4;1;0;0;0,18;13;4;1;0;0;0,18;12;4;1;0;0;0,18;11;3;1;0;0;0
parts=26;17;4;1;0;0;0,26;16;4;1;0;0;0,26;15;4;1;0;0;0,26;14;4;1;0;0;0
parts=26;13;4;1;0;0;0,26;12;4;1;0;0;0,26;11;4;1;0;0;0,24;17;7;1;None;0;0
parts=3;2;4;1;0;0;0,5;3;4;1;0;0;0,7;2;4;1;0;0;0,9;3;4;1;0;0;0
parts=11;2;4;1;0;0;0,5;1;4;1;0;0;0,9;1;4;1;0;0;0,1;1;4;1;0;0;0
parts=13;3;4;1;0;0;0,13;1;4;1;0;0;0,15;2;4;1;0;0;0,17;1;4;1;0;0;0
parts=17;3;4;1;0;0;0,19;2;4;1;0;0;0,21;1;4;1;0;0;0,21;3;4;1;0;0;0
parts=23;2;4;1;0;0;0,25;1;4;1;0;0;0,25;3;4;1;0;0;0,27;2;4;1;0;0;0
parts=29;1;4;1;0;0;0,29;3;4;1;0;0;0,31;2;4;1;0;0;0,33;1;4;1;0;0;0
parts=33;3;4;1;0;0;0,35;2;4;1;0;0;0,11;4;4;1;0;0;0,15;4;4;1;0;0;0
parts=19;4;4;1;0;0;0,23;4;4;1;0;0;0,27;4;4;1;0;0;0,31;4;4;1;0;0;0
parts=35;4;4;1;0;0;0,13;5;4;1;0;0;0,17;5;4;1;0;0;0,21;5;4;1;0;0;0
parts=25;5;4;1;0;0;0,29;5;4;1;0;0;0,33;5;4;1;0;0;0,11;6;4;1;0;0;0
parts=15;6;4;1;0;0;0,19;6;4;1;0;0;0,23;6;4;1;0;0;0,27;6;4;1;0;0;0
parts=31;6;4;1;0;0;0,35;6;4;1;0;0;0,13;7;4;1;0;0;0,17;7;4;1;0;0;0
parts=21;7;4;1;0;0;0,25;7;4;1;0;0;0,29;7;4;1;0;0;0,33;7;4;1;0;0;0
parts=35;8;4;1;0;0;0,31;8;4;1;0;0;0,27;8;4;1;0;0;0,23;8;4;1;0;0;0
parts=19;8;4;1;0;0;0,15;8;4;1;0;0;0,11;8;4;1;0;0;0,13;9;4;1;0;0;0
parts=17;9;4;1;0;0;0,21;9;4;1;0;0;0,25;9;4;1;0;0;0,29;9;4;1;0;0;0
parts=33;9;4;1;0;0;0,35;10;4;1;0;0;0,31;10;4;1;0;0;0,27;10;4;1;0;0;0
parts=11;10;4;1;0;0;0,15;10;4;1;0;0;0,19;10;4;1;0;0;0,23;10;4;1;0;0;0
parts=13;11;4;1;0;0;0,17;11;4;1;0;0;0,29;11;4;1;0;0;0,33;11;4;1;0;0;0
parts=18;19;3;1;0;0;0,26;19;4;1;0;0;0,3;11;3;1;0;0;0,2;11;4;1;0;0;0
parts=3;9;8;2;WALK_R;1;0,5;5;4;2;0;0;0,5;6;4;2;0;0;0,21;14;6;3;0;0;0
parts=21;13;6;3;0;0;0,21;12;9;3;0;0;0,20;15;6;3;0;0;0,20;14;4;3;0;0;0
parts=20;13;4;3;0;0;0,20;12;4;3;0;0;0,11;12;4;1;0;0;0,15;12;4;1;0;0;0
parts=27;12;4;1;0;0;0,31;12;4;1;0;0;0,35;12;4;1;0;0;0,33;13;4;1;0;0;0
parts=29;13;4;1;0;0;0,17;13;4;1;0;0;0,13;13;4;1;0;0;0,9;13;4;1;0;0;0
parts=7;12;4;1;0;0;0,5;13;4;1;0;0;0,3;12;4;1;0;0;0,1;3;4;1;0;0;0
parts=1;5;4;1;0;0;0,1;7;4;1;0;0;0,1;9;4;1;0;0;0,1;11;4;1;0;0;0
parts=1;13;4;1;0;0;0,1;15;4;1;0;0;0,1;17;4;1;0;0;0,1;19;4;1;0;0;0
parts=1;21;4;1;0;0;0,3;14;4;1;0;0;0,3;16;4;1;0;0;0,3;18;4;1;0;0;0
parts=3;20;4;1;0;0;0,3;22;4;1;0;0;0,5;15;4;1;0;0;0,5;17;4;1;0;0;0
parts=5;19;4;1;0;0;0,5;21;4;1;0;0;0,7;14;4;1;0;0;0,7;16;4;1;0;0;0
parts=7;18;4;1;0;0;0,7;20;4;1;0;0;0,7;22;4;1;0;0;0,9;15;4;1;0;0;0
parts=9;17;4;1;0;0;0,9;19;4;1;0;0;0,9;21;4;1;0;0;0,11;14;4;1;0;0;0
parts=11;16;4;1;0;0;0,11;18;4;1;0;0;0,11;20;4;1;0;0;0,11;22;4;1;0;0;0
parts=13;15;4;1;0;0;0,13;17;4;1;0;0;0,13;19;4;1;0;0;0,13;21;4;1;0;0;0
parts=15;14;4;1;0;0;0,15;16;4;1;0;0;0,15;18;4;1;0;0;0,15;20;4;1;0;0;0
parts=15;22;4;1;0;0;0,17;15;4;1;0;0;0,17;17;4;1;0;0;0,17;19;4;1;0;0;0
parts=17;21;4;1;0;0;0,19;20;4;1;0;0;0,21;21;4;1;0;0;0,23;20;4;1;0;0;0
parts=25;21;4;1;0;0;0,27;20;4;1;0;0;0,23;22;4;1;0;0;0,19;22;4;1;0;0;0
parts=27;22;4;1;0;0;0,27;18;4;1;0;0;0,27;16;4;1;0;0;0,27;14;4;1;0;0;0
parts=31;14;4;1;0;0;0,29;15;4;1;0;0;0,33;15;4;1;0;0;0,35;14;4;1;0;0;0
parts=35;16;4;1;0;0;0,31;16;4;1;0;0;0,29;17;4;1;0;0;0,33;17;4;1;0;0;0
parts=31;18;4;1;0;0;0,35;18;4;1;0;0;0,33;19;4;1;0;0;0,29;19;4;1;0;0;0
parts=31;20;4;1;0;0;0,29;21;4;1;0;0;0,33;21;4;1;0;0;0,35;20;4;1;0;0;0
parts=35;22;4;1;0;0;0,31;22;4;1;0;0;0


