[info]
title=under the rainbow
par=24
hint=Use the thin columns to get the cans on one side.  Then build over the barrier to the other side.


[background]
backdrop=bkg1
decals=277;350;door,63;365;fusebox_pipes_d,496;365;terminal_chart
decals=436;365;terminal_circuit
bgdecals=391;77;A1_bkg_1,99;380;A1_bkg_3


[playfield]
size=35,22
spacing=15,18
scale=1


[partslist]
types=BLOCK01,BLOCK02,BRICK_03,BRICK_08,MINIFIG,BRICK_01,BRICK_02
types=BRICK_04,BRICK_06,flag
colors=GRAY,blue,green,YELLOW,red,white
parts=17;22;3;1;0;0;0,20;22;4;1;0;0;0,9;22;4;1;0;0;0,28;22;4;1;0;0;0
parts=1;22;4;1;0;0;0,18;21;5;1;WALK_R;1;0,16;21;6;2;0;0;0,16;20;6;2;0;0;0
parts=16;19;6;2;0;0;0,16;18;6;2;0;0;0,20;21;6;2;0;0;0,20;20;6;2;0;0;0
parts=20;19;6;2;0;0;0,20;18;6;2;0;0;0,19;17;7;2;0;0;0,14;21;6;3;0;0;0
parts=14;20;6;3;0;0;0,14;19;6;3;0;0;0,14;18;6;3;0;0;0,14;17;6;3;0;0;0
parts=14;16;6;3;0;0;0,22;21;6;3;0;0;0,22;20;6;3;0;0;0,22;19;6;3;0;0;0
parts=22;18;6;3;0;0;0,22;17;6;3;0;0;0,22;16;6;3;0;0;0,19;15;8;3;0;0;0
parts=14;15;8;3;0;0;0,16;17;7;2;0;0;0,12;21;6;4;0;0;0,12;20;6;4;0;0;0
parts=12;19;6;4;0;0;0,12;18;6;4;0;0;0,12;17;6;4;0;0;0,12;16;6;4;0;0;0
parts=12;15;6;4;0;0;0,12;14;6;4;0;0;0,24;21;6;4;0;0;0,24;20;6;4;0;0;0
parts=24;19;6;4;0;0;0,24;18;6;4;0;0;0,24;17;6;4;0;0;0,24;16;6;4;0;0;0
parts=24;15;6;4;0;0;0,24;14;6;4;0;0;0,12;13;9;4;0;0;0,19;13;9;4;0;0;0
parts=10;21;6;5;0;0;0,10;20;6;5;0;0;0,10;19;6;5;0;0;0,10;18;6;5;0;0;0
parts=10;17;6;5;0;0;0,10;16;6;5;0;0;0,10;15;6;5;0;0;0,10;14;6;5;0;0;0
parts=10;13;6;5;0;0;0,10;12;6;5;0;0;0,10;11;4;5;0;0;0,26;21;6;5;0;0;0
parts=26;20;6;5;0;0;0,26;19;6;5;0;0;0,26;18;6;5;0;0;0,26;17;6;5;0;0;0
parts=26;16;6;5;0;0;0,26;15;6;5;0;0;0,26;14;6;5;0;0;0,26;13;6;5;0;0;0
parts=26;12;6;5;0;0;0,19;11;4;5;0;0;0,1;10;8;1;0;0;0,1;15;8;1;0;0;0
parts=32;15;8;1;0;0;0,32;10;8;1;0;0;0,18;17;6;1;0;0;0,18;15;6;1;0;0;0
parts=18;13;6;1;0;0;0,18;11;6;1;0;0;0,17;1;3;1;0;0;0,20;1;9;1;0;0;0
parts=11;1;9;1;0;0;0,33;14;10;6;None;0;0,33;9;10;6;None;0;0,2;9;10;6;None;0;0
parts=2;14;10;6;None;0;0,13;2;3;6;0;0;0,11;3;3;6;0;0;0,14;3;6;6;0;0;0
parts=15;3;3;6;0;0;0,13;4;3;6;0;0;0,1;1;4;1;0;0;0,28;1;4;1;0;0;0
parts=26;1;7;1;0;0;0,9;1;7;1;0;0;0


