[info]
title=breakout
par=16
hint=Look for large clumps and pre-existing staircases when you remove bricks.


[background]
backdrop=bkg1
decals=264;59;terminal_chart
bgdecals=421;342;A1_bkg_2,170;237;A1_bkg_1,87;77;A1_bkg_1


[playfield]
size=35,22
spacing=15,18
scale=1


[partslist]
types=BLOCK01,BLOCK02,BRICK_08,BRICK_03,MINIFIG,BRICK_06,BRICK_04
types=BRICK_02,BRICK_01,flag
colors=GRAY,blue,YELLOW,green,red
parts=1;22;3;1;0;0;0,9;22;3;1;0;0;0,28;22;3;1;0;0;0,20;22;3;1;0;0;0
parts=17;22;4;1;0;0;0,16;21;5;1;WALK_R;1;0,4;8;6;1;0;0;0,20;15;7;2;0;0;0
parts=20;17;7;2;0;0;0,22;16;7;2;0;0;0,24;15;7;2;0;0;0,24;17;7;2;0;0;0
parts=30;15;7;2;0;0;0,30;17;7;2;0;0;0,32;16;7;2;0;0;0,28;15;8;2;0;0;0
parts=28;17;8;2;0;0;0,34;15;8;2;0;0;0,34;17;8;2;0;0;0,26;16;6;1;0;0;0
parts=21;11;4;3;0;0;0,22;12;4;3;0;0;0,24;11;4;3;0;0;0,25;12;4;3;0;0;0
parts=27;11;4;3;0;0;0,28;12;4;3;0;0;0,30;11;4;3;0;0;0,31;12;4;3;0;0;0
parts=33;11;4;3;0;0;0,33;13;4;3;0;0;0,30;13;4;3;0;0;0,27;13;4;3;0;0;0
parts=24;13;4;3;0;0;0,21;13;4;3;0;0;0,34;12;8;3;0;0;0,9;9;8;4;0;0;0
parts=3;7;8;4;0;0;0,3;9;8;4;0;0;0,2;8;8;4;0;0;0,1;7;8;4;0;0;0
parts=1;9;8;4;0;0;0,10;8;8;4;0;0;0,11;9;8;4;0;0;0,12;8;8;4;0;0;0
parts=14;8;8;4;0;0;0,16;8;8;4;0;0;0,27;8;6;1;0;0;0,32;7;8;4;0;0;0
parts=33;8;8;4;0;0;0,32;9;8;4;0;0;0,34;7;8;4;0;0;0,34;9;8;4;0;0;0
parts=30;9;8;4;0;0;0,30;7;8;4;0;0;0,28;7;8;4;0;0;0,28;9;8;4;0;0;0
parts=26;9;8;4;0;0;0,24;9;8;4;0;0;0,22;9;8;4;0;0;0,13;9;8;4;0;0;0
parts=15;9;8;4;0;0;0,20;9;8;4;0;0;0,25;8;8;4;0;0;0,23;8;8;4;0;0;0
parts=21;8;8;4;0;0;0,19;8;8;4;0;0;0,15;7;8;4;0;0;0,13;7;8;4;0;0;0
parts=11;7;8;4;0;0;0,9;7;8;4;0;0;0,7;7;8;4;0;0;0,5;7;8;4;0;0;0
parts=20;7;8;4;0;0;0,22;7;8;4;0;0;0,24;7;8;4;0;0;0,26;7;8;4;0;0;0
parts=17;9;4;4;0;0;0,17;7;4;4;0;0;0,18;8;9;4;0;0;0,1;8;9;4;0;0;0
parts=35;8;9;4;0;0;0,5;9;8;4;0;0;0,7;9;8;4;0;0;0,5;16;6;1;0;0;0
parts=1;16;7;2;0;0;0,3;15;7;2;0;0;0,3;17;7;2;0;0;0,7;15;8;2;0;0;0
parts=7;17;8;2;0;0;0,9;15;7;2;0;0;0,9;17;7;2;0;0;0,11;16;7;2;0;0;0
parts=13;15;7;2;0;0;0,13;17;7;2;0;0;0,15;16;4;2;0;0;0,19;16;4;2;0;0;0
parts=17;15;4;2;0;0;0,17;17;4;2;0;0;0,18;16;9;2;0;0;0,1;15;8;2;0;0;0
parts=1;17;8;2;0;0;0,17;12;4;1;0;0;0,1;12;8;3;0;0;0,1;11;4;3;0;0;0
parts=1;13;4;3;0;0;0,3;12;4;3;0;0;0,4;11;4;3;0;0;0,6;12;4;3;0;0;0
parts=7;11;4;3;0;0;0,9;12;4;3;0;0;0,10;11;4;3;0;0;0,12;12;4;3;0;0;0
parts=13;11;4;3;0;0;0,4;13;4;3;0;0;0,7;13;4;3;0;0;0,10;13;4;3;0;0;0
parts=13;13;4;3;0;0;0,16;11;4;3;0;0;0,18;13;4;3;0;0;0,16;13;8;3;0;0;0
parts=20;12;8;3;0;0;0,15;12;8;3;0;0;0,19;11;8;3;0;0;0,17;5;4;1;0;0;0
parts=15;5;8;1;0;0;0,20;5;8;1;0;0;0,9;5;6;5;0;0;0,22;5;6;5;0;0;0
parts=21;4;6;5;0;0;0,10;4;6;5;0;0;0,4;4;6;5;0;0;0,27;4;6;5;0;0;0
parts=28;5;6;5;0;0;0,3;5;6;5;0;0;0,1;4;4;5;0;0;0,33;4;4;5;0;0;0
parts=1;5;8;5;0;0;0,34;5;8;5;0;0;0,19;4;10;4;None;0;0


